Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,0.30240503294263593,88.4383683450039,0.6564792099338503,78.7551867219917
2,0.14197924260876724,94.69156385461821,0.17545814717415237,93.38174273858921
3,0.09023940738818474,96.80115594086918,0.14883820498653222,95.05186721991701
4,0.05806507142702817,97.95487384683784,0.18103699966869252,94.24273858921161
5,0.05052032375957944,98.20384572635322,0.18118241328467763,94.47095435684648
6,0.03643557919996789,98.75291763921307,0.21444195484466808,93.87966804979253
7,0.03336730756323949,98.90407913749027,0.20603094073737266,93.83817427385893
8,0.0261677623251203,99.10859175280649,0.22702842881209043,93.39211618257261
